109,Dylan Reynolds,Computer Science,2023-Fall,3,16,17,15,84,48,3.58,0,19300
109,Dylan Reynolds,Computer Science,2024-Spring,1,21,7,18,117,46,4.18,0,18700
109,Dylan Reynolds,Computer Science,2024-Fall,3,47,16,10,189,73,4.33,1,42900
110,Rachel Harris,Physics,2023-Fall,4,44,9,8,191,61,3.79,0,28000
110,Rachel Harris,Physics,2024-Spring,3,27,7,7,63,41,4.7,1,28400
110,Rachel Harris,Physics,2024-Fall,3,17,24,8,184,49,3.57,0,20500
111,Stephanie Patton,Physics,2023-Fall,2,28,6,17,99,51,4.44,1,31500
111,Stephanie Patton,Physics,2024-Spring,1,56,22,6,101,84,4.87,1,48600
111,Stephanie Patton,Physics,2024-Fall,4,39,17,12,117,68,3.37,0,29900
112,Nicole Valentine,Economics,2023-Fall,4,20,30,19,73,69,4.7,1,37700
112,Nicole Valentine,Economics,2024-Spring,2,11,8,9,21,28,4.65,1,21400
112,Nicole Valentine,Economics,2024-Fall,2,32,29,12,22,73,3.45,0,31200
113,Nathaniel Lopez,Mathematics,2023-Fall,2,20,29,18,179,67,4.5,1,37000
113,Nathaniel Lopez,Mathematics,2024-Spring,1,31,7,20,132,58,4.28,1,34300
113,Nathaniel Lopez,Mathematics,2024-Fall,3,28,28,9,183,65,4.98,1,37900
114,James Fletcher,Mathematics,2023-Fall,1,52,23,18,135,93,4.84,1,50600
114,James Fletcher,Mathematics,2024-Spring,1,24,16,15,78,55,4.98,1,32900
114,James Fletcher,Mathematics,2024-Fall,2,54,15,20,37,89,4.62,1,49000
115,Michelle Price,History,2023-Fall,1,33,16,9,122,58,3.16,0,25600
115,Michelle Price,History,2024-Spring,1,38,10,6,83,54,3.8,0,24800
115,Michelle Price,History,2024-Fall,2,56,15,5,156,76,4.64,1,45500
116,Jason Vang,Computer Science,2023-Fall,3,33,21,15,119,69,3.26,0,29400
116,Jason Vang,Computer Science,2024-Spring,3,10,27,18,63,55,4.59,1,31200
116,Jason Vang,Computer Science,2024-Fall,1,57,28,20,86,105,4.73,1,55700
117,Amy Velez,History,2023-Fall,2,60,30,7,112,97,4.18,0,44100
117,Amy Velez,History,2024-Spring,4,15,30,11,178,56,3.96,0,22800
117,Amy Velez,History,2024-Fall,4,53,24,14,67,91,4.51,1,50300
118,Scott Doyle,History,2023-Fall,4,24,15,9,82,48,4.91,1,30700
118,Scott Doyle,History,2024-Spring,3,59,22,6,85,87,4.24,1,50100
118,Scott Doyle,History,2024-Fall,4,50,5,6,178,61,3.03,0,28800
119,William Cooper,Economics,2023-Fall,4,23,21,7,25,51,3.41,0,22000
119,William Cooper,Economics,2024-Spring,1,29,25,9,195,63,4.74,1,37200
119,William Cooper,Economics,2024-Fall,2,13,29,16,101,58,4.98,1,32900
120,Stephanie Daniel,Computer Science,2023-Fall,1,51,20,15,115,86,3.34,0,38000
120,Stephanie Daniel,Computer Science,2024-Spring,3,44,18,18,53,80,3.03,0,34600
120,Stephanie Daniel,Computer Science,2024-Fall,4,44,11,13,118,68,4.58,1,40300
121,Richard Castillo,History,2023-Fall,1,29,27,13,105,69,3.44,0,29200
121,Richard Castillo,History,2024-Spring,2,16,30,7,141,53,3.91,0,22100
121,Richard Castillo,History,2024-Fall,2,47,29,17,110,93,3.74,0,40200
122,Travis Smith,Computer Science,2023-Fall,3,12,24,5,44,41,4.77,1,27100
122,Travis Smith,Computer Science,2024-Spring,3,57,7,5,173,69,3.17,0,32800
122,Travis Smith,Computer Science,2024-Fall,2,55,12,12,143,79,4.1,0,35900
123,Rachel Huff,Economics,2023-Fall,3,55,19,15,159,89,3.12,0,39600
123,Rachel Huff,Economics,2024-Spring,2,47,8,18,69,73,3.79,0,32100
123,Rachel Huff,Economics,2024-Fall,2,37,5,20,90,62,3.14,0,26500
124,William Mcdonald,Mathematics,2023-Fall,1,41,30,13,98,84,4.06,0,36400
124,William Mcdonald,Mathematics,2024-Spring,4,41,15,17,84,73,4.8,1,41600
124,William Mcdonald,Mathematics,2024-Fall,2,53,22,18,76,93,4.47,1,50700
125,Michelle Miller,Physics,2023-Fall,3,38,18,14,166,70,4.81,1,40400
125,Michelle Miller,Physics,2024-Spring,1,49,11,5,157,65,4.76,1,40400
125,Michelle Miller,Physics,2024-Fall,3,57,26,20,104,103,4.7,1,54900
126,Victoria Macias,Physics,2023-Fall,1,19,13,15,104,47,4.02,0,19200
126,Victoria Macias,Physics,2024-Spring,1,16,15,16,37,47,3.43,0,18800
126,Victoria Macias,Physics,2024-Fall,4,16,22,7,59,45,3.95,0,18900
127,Sandra Cortez,Physics,2023-Fall,4,15,28,10,158,53,4.71,1,31700
127,Sandra Cortez,Physics,2024-Spring,3,37,30,14,66,81,4.42,1,44700
127,Sandra Cortez,Physics,2024-Fall,2,34,18,8,147,60,4.57,1,36600
128,Jennifer Brewer,Mathematics,2023-Fall,2,24,21,6,149,51,3.58,0,22200
128,Jennifer Brewer,Mathematics,2024-Spring,1,33,16,17,108,66,4.14,0,28000
128,Jennifer Brewer,Mathematics,2024-Fall,4,60,22,16,101,98,4.29,1,53600
129,Stephen Clay Jr.,Computer Science,2023-Fall,3,56,14,8,97,78,4.12,0,36000
129,Stephen Clay Jr.,Computer Science,2024-Spring,4,16,28,15,66,59,4.99,1,33700
129,Stephen Clay Jr.,Computer Science,2024-Fall,2,28,24,5,67,57,3.0,0,25100
130,Jamie Rodriguez,Mathematics,2023-Fall,2,10,15,8,36,33,3.26,0,13400
130,Jamie Rodriguez,Mathematics,2024-Spring,3,35,13,15,46,63,4.11,0,27200
130,Jamie Rodriguez,Mathematics,2024-Fall,3,41,15,7,113,63,3.39,0,28600
131,Yvonne Evans,Economics,2023-Fall,4,13,24,11,58,48,4.71,1,29400
131,Yvonne Evans,Economics,2024-Spring,1,58,25,14,36,97,4.95,1,53200
131,Yvonne Evans,Economics,2024-Fall,3,37,21,7,55,65,3.78,0,29000
132,Timothy Newman,History,2023-Fall,4,44,12,9,83,65,4.08,0,29500
132,Timothy Newman,History,2024-Spring,3,56,17,12,157,85,4.55,1,48400
132,Timothy Newman,History,2024-Fall,2,59,26,6,161,91,3.95,0,41700
133,Larry Huber,History,2023-Fall,4,13,20,18,148,51,3.51,0,19900
133,Larry Huber,History,2024-Spring,4,38,24,6,64,68,3.39,0,30400
133,Larry Huber,History,2024-Fall,4,39,25,17,104,81,3.78,0,34600
134,Mr. Andrew Green,Computer Science,2023-Fall,3,23,28,10,115,61,4.84,1,35700
134,Mr. Andrew Green,Computer Science,2024-Spring,4,43,15,15,49,73,4.87,1,42000
134,Mr. Andrew Green,Computer Science,2024-Fall,4,38,12,13,125,63,4.38,1,37700
135,Christopher Hancock,Mathematics,2023-Fall,1,40,26,15,87,81,3.23,0,34900
135,Christopher Hancock,Mathematics,2024-Spring,4,10,13,20,48,43,4.93,1,26200
135,Christopher Hancock,Mathematics,2024-Fall,2,50,27,20,198,97,4.59,1,51800
136,Thomas Brown,Economics,2023-Fall,3,36,24,7,96,67,3.03,0,29700
136,Thomas Brown,Economics,2024-Spring,1,56,9,13,49,78,3.29,0,35500
136,Thomas Brown,Economics,2024-Fall,3,25,14,9,122,48,4.18,0,20800
137,Jessica Yoder,History,2023-Fall,4,59,10,18,137,87,4.43,1,48900
137,Jessica Yoder,History,2024-Spring,4,28,9,12,115,49,3.87,0,21200
137,Jessica Yoder,History,2024-Fall,2,55,10,14,32,79,4.37,1,45700
138,Ann Thomas,Physics,2023-Fall,1,20,7,9,115,36,4.94,1,25500
138,Ann Thomas,Physics,2024-Spring,4,59,6,20,133,85,4.15,0,37900
138,Ann Thomas,Physics,2024-Fall,1,23,18,5,66,46,3.53,0,20200
139,Alexis Miles,Economics,2023-Fall,1,31,26,12,155,69,4.23,1,39500
139,Alexis Miles,Economics,2024-Spring,2,33,5,18,63,56,4.33,1,33900
139,Alexis Miles,Economics,2024-Fall,3,20,18,19,141,57,3.0,0,22900
140,Mrs. Stephanie Hernandez,Physics,2023-Fall,1,55,27,17,21,99,3.84,0,43400
140,Mrs. Stephanie Hernandez,Physics,2024-Spring,4,43,17,15,97,75,3.31,0,32800
140,Mrs. Stephanie Hernandez,Physics,2024-Fall,3,45,27,19,170,91,4.73,1,49000
141,Melissa Owens,Computer Science,2023-Fall,2,46,23,14,109,83,3.57,0,36400
141,Melissa Owens,Computer Science,2024-Spring,4,37,10,7,60,54,4.57,1,34600
141,Melissa Owens,Computer Science,2024-Fall,1,46,30,17,59,93,4.97,1,50100
142,Tyler Terry,Computer Science,2023-Fall,1,10,17,5,27,32,4.25,1,23300
142,Tyler Terry,Computer Science,2024-Spring,4,29,20,19,57,68,4.63,1,38200
142,Tyler Terry,Computer Science,2024-Fall,3,59,18,7,20,84,4.33,1,48800
143,Brian Cochran,Mathematics,2023-Fall,4,50,6,19,175,75,3.15,0,33100
143,Brian Cochran,Mathematics,2024-Spring,3,19,23,12,127,54,4.41,1,32300
143,Brian Cochran,Mathematics,2024-Fall,1,32,17,12,113,61,3.95,0,26400
144,Laurie Evans,Computer Science,2023-Fall,2,20,20,13,161,53,4.91,1,31900
144,Laurie Evans,Computer Science,2024-Spring,4,29,7,17,157,53,3.17,0,22400
144,Laurie Evans,Computer Science,2024-Fall,1,10,28,16,186,54,3.58,0,21000
145,Rebecca Cox,Mathematics,2023-Fall,3,29,24,14,162,67,3.07,0,28300
145,Rebecca Cox,Mathematics,2024-Spring,4,30,7,16,188,53,4.74,1,32600
145,Rebecca Cox,Mathematics,2024-Fall,3,39,25,17,135,81,4.3,1,44600
146,Jonathan Shields,Physics,2023-Fall,2,32,22,18,138,72,5.0,1,40200
146,Jonathan Shields,Physics,2024-Spring,1,32,17,15,37,64,3.94,0,27300
146,Jonathan Shields,Physics,2024-Fall,3,46,28,10,103,84,3.09,0,37200
147,Tara Porter,Economics,2023-Fall,4,28,7,16,183,51,3.46,0,21600
147,Tara Porter,Economics,2024-Spring,2,55,10,12,74,77,3.75,0,35100
147,Tara Porter,Economics,2024-Fall,1,55,5,10,141,70,3.19,0,32500
148,Roy Franklin,Physics,2023-Fall,4,34,12,6,167,52,4.41,1,33600
148,Roy Franklin,Physics,2024-Spring,1,39,17,12,76,68,3.05,0,29900
148,Roy Franklin,Physics,2024-Fall,1,58,30,7,151,95,4.69,1,53100
149,Miguel Williams,History,2023-Fall,4,12,23,16,96,51,4.47,1,30000
149,Miguel Williams,History,2024-Spring,3,58,8,8,163,74,4.83,1,44600
149,Miguel Williams,History,2024-Fall,2,60,9,20,112,89,3.45,0,39600
150,Lisa Buchanan,History,2023-Fall,1,20,29,6,122,55,4.21,1,33400
150,Lisa Buchanan,History,2024-Spring,2,27,15,14,112,56,3.7,0,23700
150,Lisa Buchanan,History,2024-Fall,1,33,29,11,101,73,4.32,1,41400
151,Debra Singh,Physics,2023-Fall,1,34,14,20,171,68,4.82,1,38600
151,Debra Singh,Physics,2024-Spring,4,11,9,8,57,28,3.87,0,11500
151,Debra Singh,Physics,2024-Fall,4,60,13,13,102,86,4.29,1,49100
152,Heather Barber,History,2023-Fall,2,48,14,6,144,68,4.62,1,41400
152,Heather Barber,History,2024-Spring,3,26,27,16,34,69,4.64,1,38600
152,Heather Barber,History,2024-Fall,3,15,26,6,49,47,4.05,0,19700
153,Melanie Wilson,Economics,2023-Fall,2,56,30,16,156,102,3.64,0,44800
153,Melanie Wilson,Economics,2024-Spring,4,27,14,6,123,47,4.55,1,30900
153,Melanie Wilson,Economics,2024-Fall,1,55,7,19,167,81,3.14,0,36000
154,Daniel Charles,Economics,2023-Fall,2,38,27,18,148,83,3.62,0,35200
154,Daniel Charles,Economics,2024-Spring,2,12,19,11,31,42,3.73,0,16900
154,Daniel Charles,Economics,2024-Fall,3,43,8,8,63,59,3.83,0,27100
155,Joshua Collins,Mathematics,2023-Fall,4,49,22,5,197,76,4.74,1,44800
155,Joshua Collins,Mathematics,2024-Spring,2,37,21,12,54,70,4.92,1,40500
155,Joshua Collins,Mathematics,2024-Fall,1,53,14,15,62,82,4.7,1,46600
156,Alexander Bell,Mathematics,2023-Fall,3,58,24,14,88,96,3.48,0,42800
156,Alexander Bell,Mathematics,2024-Spring,2,40,12,16,198,68,4.98,1,39600
156,Alexander Bell,Mathematics,2024-Fall,4,43,26,12,157,81,4.66,1,45500
157,Matthew Lambert,Physics,2023-Fall,2,48,17,19,149,84,4.08,0,36500
157,Matthew Lambert,Physics,2024-Spring,3,47,8,12,40,67,4.91,1,40300
157,Matthew Lambert,Physics,2024-Fall,4,59,9,18,74,86,4.12,0,38500
158,Barry Guzman MD,Computer Science,2023-Fall,4,52,12,10,144,74,4.27,1,43800
158,Barry Guzman MD,Computer Science,2024-Spring,2,20,11,9,152,40,4.62,1,27100
158,Barry Guzman MD,Computer Science,2024-Fall,1,36,8,19,193,63,3.89,0,26900
159,Kelly Lopez,Mathematics,2023-Fall,1,47,7,13,118,67,3.27,0,30200
159,Kelly Lopez,Mathematics,2024-Spring,4,41,22,14,108,77,3.01,0,33500
159,Kelly Lopez,Mathematics,2024-Fall,2,52,6,16,139,74,4.26,1,43200
160,Jeffrey Sanders,Computer Science,2023-Fall,2,42,17,12,161,71,3.52,0,31400
160,Jeffrey Sanders,Computer Science,2024-Spring,4,55,13,5,71,73,3.76,0,34200
160,Jeffrey Sanders,Computer Science,2024-Fall,3,43,22,17,132,82,3.01,0,35400
161,Abigail Cole,Mathematics,2023-Fall,1,28,19,13,107,60,3.93,0,25500
161,Abigail Cole,Mathematics,2024-Spring,4,39,10,20,35,69,4.2,0,29500
161,Abigail Cole,Mathematics,2024-Fall,1,38,17,19,72,74,3.0,0,31500
162,Nicholas Rodriguez,Physics,2023-Fall,1,49,7,20,106,76,3.79,0,33300
162,Nicholas Rodriguez,Physics,2024-Spring,4,59,8,6,163,73,4.03,0,34500
162,Nicholas Rodriguez,Physics,2024-Fall,4,28,18,17,69,63,3.36,0,26300
163,Willie Bennett,Computer Science,2023-Fall,4,51,8,11,57,70,3.21,0,32000
163,Willie Bennett,Computer Science,2024-Spring,2,41,29,14,124,84,3.27,0,36300
163,Willie Bennett,Computer Science,2024-Fall,1,15,26,10,185,51,3.02,0,20900
164,Emily Brown,Mathematics,2023-Fall,2,14,14,5,102,33,3.04,0,14100
164,Emily Brown,Mathematics,2024-Spring,1,60,17,5,194,82,4.35,1,48300
164,Emily Brown,Mathematics,2024-Fall,1,55,13,20,96,88,4.27,1,48700
165,Amanda Ritter,Mathematics,2023-Fall,4,32,29,16,41,77,4.45,1,42400
165,Amanda Ritter,Mathematics,2024-Spring,2,22,12,16,165,50,3.13,0,20600
165,Amanda Ritter,Mathematics,2024-Fall,4,44,13,19,187,76,3.89,0,32900
166,Timothy Harris,History,2023-Fall,3,39,19,9,25,67,4.24,1,39800
166,Timothy Harris,History,2024-Spring,4,28,23,9,78,60,3.54,0,25900
166,Timothy Harris,History,2024-Fall,4,20,10,14,174,44,4.45,1,28200
167,Amy Strickland,Computer Science,2023-Fall,4,46,28,10,179,84,3.57,0,37200
167,Amy Strickland,Computer Science,2024-Spring,1,51,14,20,187,85,4.92,1,47100
167,Amy Strickland,Computer Science,2024-Fall,2,50,16,7,59,73,3.17,0,33500
168,Christian Shannon,Economics,2023-Fall,3,15,19,6,196,40,3.6,0,16900
168,Christian Shannon,Economics,2024-Spring,4,34,10,16,166,60,3.89,0,25800
168,Christian Shannon,Economics,2024-Fall,4,22,19,9,162,50,4.75,1,31300
169,Samuel Werner,Economics,2023-Fall,1,42,13,13,28,68,3.74,0,30100
169,Samuel Werner,Economics,2024-Spring,1,27,19,19,94,65,3.91,0,26800
169,Samuel Werner,Economics,2024-Fall,4,15,26,14,30,55,4.08,0,22100
170,Mary Ramirez,History,2023-Fall,4,56,11,13,96,80,3.16,0,36300
170,Mary Ramirez,History,2024-Spring,4,16,15,16,140,47,4.82,1,28800
170,Mary Ramirez,History,2024-Fall,3,23,25,6,134,54,3.34,0,23300
171,Jason Miranda,Mathematics,2023-Fall,1,18,8,11,85,37,3.4,0,15500
171,Jason Miranda,Mathematics,2024-Spring,2,44,14,12,25,70,3.09,0,31200
171,Jason Miranda,Mathematics,2024-Fall,3,57,12,14,31,83,4.36,1,47500
172,Hannah Lowe,History,2023-Fall,2,17,7,10,81,34,4.99,1,24300
172,Hannah Lowe,History,2024-Spring,3,48,13,10,178,71,4.79,1,42200
172,Hannah Lowe,History,2024-Fall,4,21,8,14,56,43,4.22,1,27900
173,Erica Ramos DDS,History,2023-Fall,4,56,21,12,56,89,4.68,1,50000
173,Erica Ramos DDS,History,2024-Spring,3,40,10,15,163,65,4.71,1,38500
173,Erica Ramos DDS,History,2024-Fall,3,58,28,6,177,92,3.43,0,42000
174,Kim Hernandez,Physics,2023-Fall,4,42,15,6,115,63,4.32,1,38800
174,Kim Hernandez,Physics,2024-Spring,1,51,21,7,131,79,3.35,0,36000
174,Kim Hernandez,Physics,2024-Fall,4,40,18,6,150,64,3.44,0,29000
175,Michele Mcguire,Computer Science,2023-Fall,3,25,17,9,57,51,4.18,0,22000
175,Michele Mcguire,Computer Science,2024-Spring,3,54,19,17,141,90,3.82,0,39700
175,Michele Mcguire,Computer Science,2024-Fall,1,60,16,15,186,91,3.92,0,40900
176,Virginia Valdez,Physics,2023-Fall,3,53,30,7,140,90,3.72,0,40600
176,Virginia Valdez,Physics,2024-Spring,4,18,28,19,62,65,3.88,0,25900
176,Virginia Valdez,Physics,2024-Fall,1,53,21,16,120,90,4.93,1,49700
177,Christopher Manning,Computer Science,2023-Fall,2,32,9,19,65,60,3.28,0,25300
177,Christopher Manning,Computer Science,2024-Spring,4,48,8,7,120,63,3.49,0,29300
177,Christopher Manning,Computer Science,2024-Fall,4,29,26,18,186,73,4.03,0,30300
178,Angela Michael,History,2023-Fall,3,20,7,10,116,37,3.52,0,15800
178,Angela Michael,History,2024-Spring,3,55,10,18,40,83,3.03,0,36900
178,Angela Michael,History,2024-Fall,4,15,7,12,176,34,4.85,1,23900
179,Cory Becker,Economics,2023-Fall,4,10,8,7,147,25,4.2,0,10300
179,Cory Becker,Economics,2024-Spring,1,37,29,14,99,80,4.01,0,34300
179,Cory Becker,Economics,2024-Fall,3,49,14,15,186,78,3.89,0,34600
180,Thomas Hernandez,Mathematics,2023-Fall,4,60,28,18,62,106,3.27,0,46600
180,Thomas Hernandez,Mathematics,2024-Spring,1,16,21,8,169,45,3.43,0,18800
180,Thomas Hernandez,Mathematics,2024-Fall,4,19,5,10,197,34,4.46,1,24500
181,Carrie Christensen,History,2023-Fall,1,42,9,10,167,61,3.59,0,27600
181,Carrie Christensen,History,2024-Spring,3,51,28,6,156,85,4.29,1,48500
181,Carrie Christensen,History,2024-Fall,4,29,26,20,123,75,4.9,1,40900
182,Kathryn Martin,Computer Science,2023-Fall,4,43,5,5,148,53,4.79,1,35000
182,Kathryn Martin,Computer Science,2024-Spring,1,48,20,20,116,88,3.63,0,38000
182,Kathryn Martin,Computer Science,2024-Fall,2,53,18,9,116,80,4.45,1,46400
183,Terri Roberts,Computer Science,2023-Fall,3,46,11,9,132,66,3.08,0,30100
183,Terri Roberts,Computer Science,2024-Spring,2,39,20,20,157,79,4.21,1,43500
183,Terri Roberts,Computer Science,2024-Fall,1,34,6,7,121,47,4.96,1,31500
184,Timothy Barry,History,2023-Fall,3,59,28,10,156,97,4.44,1,53700
184,Timothy Barry,History,2024-Spring,3,25,28,10,98,63,3.7,0,26700
184,Timothy Barry,History,2024-Fall,1,57,9,8,183,74,3.29,0,34500
185,Benjamin Burgess,Mathematics,2023-Fall,3,49,26,16,200,91,4.3,1,49700
185,Benjamin Burgess,Mathematics,2024-Spring,4,49,16,7,189,72,3.03,0,33000
185,Benjamin Burgess,Mathematics,2024-Fall,2,30,17,8,92,55,3.34,0,24200
186,Brandon Jensen,Economics,2023-Fall,1,35,29,13,20,77,3.91,0,33000
186,Brandon Jensen,Economics,2024-Spring,1,23,5,10,112,38,3.85,0,16500
186,Brandon Jensen,Economics,2024-Fall,1,39,8,13,184,60,3.53,0,26600
187,Alexander Armstrong,History,2023-Fall,3,43,25,14,57,82,3.46,0,35700
187,Alexander Armstrong,History,2024-Spring,2,59,7,11,120,77,4.72,1,45600
187,Alexander Armstrong,History,2024-Fall,3,41,17,17,148,75,4.5,1,42400
188,Vincent Soto,Mathematics,2023-Fall,2,15,26,9,30,50,4.08,0,20600
188,Vincent Soto,Mathematics,2024-Spring,3,26,9,5,51,40,4.8,1,28100
188,Vincent Soto,Mathematics,2024-Fall,3,41,28,20,102,89,4.33,1,47700
189,Ashley Reed,Physics,2023-Fall,4,26,28,12,152,66,4.89,1,37800
189,Ashley Reed,Physics,2024-Spring,4,34,21,10,143,65,4.87,1,38400
189,Ashley Reed,Physics,2024-Fall,4,36,11,19,36,66,4.49,1,38100
190,Mark Logan,Economics,2023-Fall,4,59,22,15,143,96,4.19,0,42800
190,Mark Logan,Economics,2024-Spring,1,31,6,8,110,45,4.82,1,30300
190,Mark Logan,Economics,2024-Fall,1,39,20,19,90,78,3.05,0,33200
191,David Fischer,History,2023-Fall,4,24,14,19,67,57,4.43,1,33300
191,David Fischer,History,2024-Spring,3,32,25,6,71,63,4.34,1,37800
191,David Fischer,History,2024-Fall,4,10,30,15,141,55,4.47,1,31500
192,Christopher Turner,Economics,2023-Fall,4,34,15,19,108,68,4.87,1,38700
192,Christopher Turner,Economics,2024-Spring,2,51,11,7,175,69,3.74,0,32000
192,Christopher Turner,Economics,2024-Fall,1,17,16,11,195,44,3.27,0,18200
193,Caitlin Fields,History,2023-Fall,3,20,25,11,158,56,3.38,0,23300
193,Caitlin Fields,History,2024-Spring,2,60,24,14,196,98,3.38,0,43800
193,Caitlin Fields,History,2024-Fall,3,27,11,20,98,58,3.1,0,23900
194,Michael Preston,Mathematics,2023-Fall,3,37,26,7,115,70,4.53,1,41000
194,Michael Preston,Mathematics,2024-Spring,1,42,26,15,173,83,3.44,0,35900
194,Michael Preston,Mathematics,2024-Fall,3,20,16,18,151,54,3.85,0,21800
195,Jake Rivas,Physics,2023-Fall,2,18,27,19,88,64,3.52,0,25500
195,Jake Rivas,Physics,2024-Spring,3,25,28,20,118,73,3.58,0,29700
195,Jake Rivas,Physics,2024-Fall,3,10,24,15,134,49,3.06,0,19100
196,Alice Smith,Mathematics,2023-Fall,1,57,11,19,68,87,4.49,1,48600
196,Alice Smith,Mathematics,2024-Spring,3,22,23,18,83,63,4.91,1,35600
196,Alice Smith,Mathematics,2024-Fall,1,57,11,15,108,83,3.03,0,37400
197,Craig Davis,Physics,2023-Fall,3,47,26,20,175,93,4.94,1,49900
197,Craig Davis,Physics,2024-Spring,2,59,10,13,152,82,3.27,0,37400
197,Craig Davis,Physics,2024-Fall,2,33,9,12,28,54,4.88,1,33700
198,Marissa Patel,Economics,2023-Fall,1,27,15,13,68,55,4.1,0,23400
198,Marissa Patel,Economics,2024-Spring,3,36,23,17,129,76,4.04,0,32300
198,Marissa Patel,Economics,2024-Fall,3,18,6,20,97,44,4.26,1,27400
199,Mary Golden,Mathematics,2023-Fall,2,27,10,15,155,52,4.71,1,32000
199,Mary Golden,Mathematics,2024-Spring,1,17,5,13,191,35,3.22,0,14400
199,Mary Golden,Mathematics,2024-Fall,1,10,30,16,79,56,4.51,1,31800
200,Wayne Brown,Economics,2023-Fall,2,57,17,12,147,86,3.65,0,38900
200,Wayne Brown,Economics,2024-Spring,4,59,30,12,23,101,4.63,1,55100
200,Wayne Brown,Economics,2024-Fall,1,22,5,19,88,46,3.36,0,18700
201,Barbara Watts,Economics,2023-Fall,4,41,19,20,61,80,4.23,1,44100
201,Barbara Watts,Economics,2024-Spring,2,35,12,7,173,54,4.69,1,34400
201,Barbara Watts,Economics,2024-Fall,1,53,22,12,157,87,3.07,0,38900
202,Patrick Johnson,Economics,2023-Fall,4,27,16,15,57,58,3.77,0,24400
202,Patrick Johnson,Economics,2024-Spring,3,21,6,18,106,45,4.16,0,18300
202,Patrick Johnson,Economics,2024-Fall,2,60,19,10,81,89,4.47,1,50600
203,Luis Santos,Mathematics,2023-Fall,1,23,7,5,74,35,3.91,0,15800
203,Luis Santos,Mathematics,2024-Spring,1,33,10,11,28,54,4.68,1,33800
203,Luis Santos,Mathematics,2024-Fall,2,26,30,7,167,63,4.2,0,27100
204,Victor Goodman,Computer Science,2023-Fall,4,52,23,14,99,89,4.37,1,49400
204,Victor Goodman,Computer Science,2024-Spring,2,31,24,11,144,66,3.73,0,28400
204,Victor Goodman,Computer Science,2024-Fall,1,32,26,14,41,72,3.88,0,30600
205,Stephanie Andrade,Economics,2023-Fall,4,34,8,8,153,50,4.17,0,22600
205,Stephanie Andrade,Economics,2024-Spring,3,19,13,18,145,50,4.96,1,30100
205,Stephanie Andrade,Economics,2024-Fall,4,43,12,19,181,74,3.1,0,32000
206,Angela Peters,Economics,2023-Fall,3,51,8,8,67,67,4.18,0,31100
206,Angela Peters,Economics,2024-Spring,4,23,7,5,194,35,4.16,0,15800
206,Angela Peters,Economics,2024-Fall,1,58,25,12,138,95,3.68,0,42600
207,Angela Hansen,Computer Science,2023-Fall,2,51,28,17,189,96,3.96,0,41800
207,Angela Hansen,Computer Science,2024-Spring,2,19,25,13,146,57,3.17,0,23400
207,Angela Hansen,Computer Science,2024-Fall,2,30,23,10,144,63,4.51,1,37200
208,Christopher Gregory,History,2023-Fall,3,53,26,12,46,91,3.1,0,40500
208,Christopher Gregory,History,2024-Spring,3,46,25,17,42,88,4.93,1,48100
208,Christopher Gregory,History,2024-Fall,2,58,19,15,187,92,3.63,0,41100
209,Mrs. Brooke Lopez,Computer Science,2023-Fall,2,57,27,17,130,101,3.76,0,44400
209,Mrs. Brooke Lopez,Computer Science,2024-Spring,4,43,24,11,184,78,4.93,1,44400
209,Mrs. Brooke Lopez,Computer Science,2024-Fall,1,46,11,12,141,69,3.32,0,31000
210,Billy Davenport,Computer Science,2023-Fall,1,11,10,17,148,38,5.0,1,24600
210,Billy Davenport,Computer Science,2024-Spring,3,45,11,10,198,66,4.88,1,39900
210,Billy Davenport,Computer Science,2024-Fall,2,29,17,5,136,51,4.08,0,22800
211,Robert Bryan,Physics,2023-Fall,3,57,14,19,173,90,3.43,0,39800
211,Robert Bryan,Physics,2024-Spring,3,23,7,16,167,46,4.93,1,29100
211,Robert Bryan,Physics,2024-Fall,3,12,30,9,107,51,4.01,0,20700
212,Cynthia Jones,Mathematics,2023-Fall,1,20,29,13,135,62,4.58,1,35500
212,Cynthia Jones,Mathematics,2024-Spring,3,14,27,16,35,57,4.23,1,32600
212,Cynthia Jones,Mathematics,2024-Fall,2,11,23,9,200,43,3.64,0,17400
213,Heidi Richardson,History,2023-Fall,1,13,12,7,98,32,3.08,0,13400
213,Heidi Richardson,History,2024-Spring,3,29,10,14,133,53,3.7,0,22700
213,Heidi Richardson,History,2024-Fall,2,58,22,19,129,99,3.63,0,43500
214,Leslie Joseph,Computer Science,2023-Fall,1,54,22,6,189,82,4.56,1,47600
214,Leslie Joseph,Computer Science,2024-Spring,3,52,19,6,148,77,3.32,0,35400
214,Leslie Joseph,Computer Science,2024-Fall,3,43,13,12,46,68,3.32,0,30300
215,Emily Torres,Computer Science,2023-Fall,1,55,15,12,32,82,4.04,0,37100
215,Emily Torres,Computer Science,2024-Spring,1,55,21,12,117,88,4.79,1,49500
215,Emily Torres,Computer Science,2024-Fall,2,20,26,10,25,56,3.6,0,23400
216,Casey Roach,Economics,2023-Fall,1,19,15,12,197,46,3.97,0,19100
216,Casey Roach,Economics,2024-Spring,2,31,23,16,65,70,4.23,1,39500
216,Casey Roach,Economics,2024-Fall,1,14,18,10,51,42,3.27,0,17200
217,Stacy Garner,Mathematics,2023-Fall,4,21,30,5,146,56,4.2,0,24000
